audit_id,slice,sample_id,dataset_id,source,language,task_type,query,schema_fields,temporal_metadata,gold_intent,human_answerability_correct,human_intent_correct,human_corrected_intent,human_notes,annotator_id
ha_027,recent_window,paper09x_001380,wb_asean_high_technology_exports_share,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of high technology exports share for Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | high_technology_exports_share:quantitative/measure,"{""distinct_years"": 18, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2007, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 2007}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""high_technology_exports_share"", ""required_fields"": [""country"", ""high_technology_exports_share"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_028,recent_window,paper09x_001396,wb_asean_high_technology_exports_share,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua high technology exports share o Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | high_technology_exports_share:quantitative/measure,"{""distinct_years"": 18, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2007, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 2007}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""high_technology_exports_share"", ""required_fields"": [""country"", ""high_technology_exports_share"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_029,recent_window,paper09x_001191,wb_asean_hospital_beds,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of hospital beds for Philippines.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | hospital_beds:quantitative/measure,"{""distinct_years"": 48, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""hospital_beds"", ""required_fields"": [""country"", ""hospital_beds"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2014-2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_030,recent_window,paper09x_001207,wb_asean_hospital_beds,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua hospital beds o Philippines.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | hospital_beds:quantitative/measure,"{""distinct_years"": 48, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""hospital_beds"", ""required_fields"": [""country"", ""hospital_beds"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2014-2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_031,recent_window,paper09x_000300,wb_asean_imports_share_gdp,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of imports share gdp for Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | imports_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""imports_share_gdp"", ""required_fields"": [""country"", ""imports_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_032,recent_window,paper09x_000316,wb_asean_imports_share_gdp,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua imports share gdp o Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | imports_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""imports_share_gdp"", ""required_fields"": [""country"", ""imports_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_033,recent_window,paper09x_000759,wb_asean_labor_force_participation,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of labor force participation for Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | labor_force_participation:quantitative/measure,"{""distinct_years"": 36, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1990}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""labor_force_participation"", ""required_fields"": [""country"", ""labor_force_participation"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_034,recent_window,paper09x_000775,wb_asean_labor_force_participation,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua labor force participation o Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | labor_force_participation:quantitative/measure,"{""distinct_years"": 36, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1990}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""labor_force_participation"", ""required_fields"": [""country"", ""labor_force_participation"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_035,recent_window,paper09x_000381,wb_asean_services_share_gdp,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of services share gdp for Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""services_share_gdp"", ""required_fields"": [""country"", ""services_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_036,recent_window,paper09x_000397,wb_asean_services_share_gdp,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua services share gdp o Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""services_share_gdp"", ""required_fields"": [""country"", ""services_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_037,recent_window,paper09x_000651,wb_asean_tertiary_school_enrollment,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of tertiary school enrollment for Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | tertiary_school_enrollment:quantitative/measure,"{""distinct_years"": 56, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1970}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""tertiary_school_enrollment"", ""required_fields"": [""country"", ""tertiary_school_enrollment"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_038,recent_window,paper09x_000667,wb_asean_tertiary_school_enrollment,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua tertiary school enrollment o Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | tertiary_school_enrollment:quantitative/measure,"{""distinct_years"": 56, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1970}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""tertiary_school_enrollment"", ""required_fields"": [""country"", ""tertiary_school_enrollment"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_039,recent_window,paper09x_000732,wb_asean_unemployment_rate,World Bank Indicators API,en,temporal_recent_window,Show the most recent 10-year pattern of unemployment rate for Malaysia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | unemployment_rate:quantitative/measure,"{""distinct_years"": 35, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1991}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""unemployment_rate"", ""required_fields"": [""country"", ""unemployment_rate"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_040,recent_window,paper09x_000748,wb_asean_unemployment_rate,World Bank Indicators API,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua unemployment rate o Malaysia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | unemployment_rate:quantitative/measure,"{""distinct_years"": 35, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1991}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""unemployment_rate"", ""required_fields"": [""country"", ""unemployment_rate"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2016-2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_041,previous_window,paper09x_001462,derived_economy_trade_profile,Derived from World Bank/OWID normalized tables,en,temporal_previous_window,Show the previous decade before the latest window for gdp per capita in Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | gdp_per_capita:quantitative/measure | gdp_growth:quantitative/measure | inflation_cpi:quantitative/measure | exports_share_gdp:quantitative/measure | imports_share_gdp:quantitative/measure,"{""distinct_years"": 64, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1961}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""gdp_per_capita"", ""required_fields"": [""country"", ""gdp_per_capita"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_previous_window"", ""temporal_filter"": ""previous_10_years:2005-2014"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
